X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-79.3957062,43.7223244,7734,GO-20151746998,2015-10-10T01:45:00.000Z,2015-10-10T04:05:00.000Z,Outside,1610,220,Robbery - Other,2015,October,10,283,Saturday  ,4,2015,October,10,283,Saturday  ,1,Robbery,D53,103,Lawrence Park South (103),-79.3957062,43.7223244,7375
-79.3957062,43.7223244,7735,GO-20151746998,2015-10-10T01:45:00.000Z,2015-10-10T04:05:00.000Z,Outside,1610,200,Robbery - Mugging,2015,October,10,283,Saturday  ,4,2015,October,10,283,Saturday  ,1,Robbery,D53,103,Lawrence Park South (103),-79.3957062,43.7223244,7376
-79.4000473,43.722816499999986,7627,GO-2015498747,2015-03-25T10:50:00.000Z,2015-03-25T11:42:00.000Z,House,2120,200,B&E,2015,March,25,84,Wednesday ,11,2015,March,25,84,Wednesday ,10,Break and Enter,D53,103,Lawrence Park South (103),-79.4000473,43.7228165,7781
-79.3833694,43.7180099,6448,GO-20151734904,2015-10-07T17:00:00.000Z,2015-10-08T04:47:00.000Z,House,2120,200,B&E,2015,October,8,281,Thursday  ,4,2015,October,7,280,Wednesday ,17,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3833694,43.7180099,6469
-79.3816147,43.7231483,6387,GO-201581071,2015-01-14T14:40:00.000Z,2015-01-14T21:09:00.000Z,House,2120,200,B&E,2015,January,14,14,Wednesday ,21,2015,January,14,14,Wednesday ,14,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3816147,43.7231483,6697
-79.4013977,43.7209625,6990,GO-20151592670,2015-09-14T14:45:00.000Z,2015-09-15T06:37:00.000Z,Other,2120,200,B&E,2015,September,15,258,Tuesday   ,6,2015,September,14,257,Monday    ,14,Break and Enter,D53,103,Lawrence Park South (103),-79.4013977,43.7209625,6785
-79.4027939,43.7159157,6168,GO-20142400023,2014-06-28T19:00:00.000Z,2014-06-30T11:18:00.000Z,House,2120,200,B&E,2014,June,30,181,Monday    ,11,2014,June,28,179,Saturday  ,19,Break and Enter,D53,103,Lawrence Park South (103),-79.4027939,43.7159157,6829
-79.3905106,43.7165489,13702,GO-2015562770,2015-04-05T03:40:00.000Z,2015-04-05T09:10:00.000Z,House,2120,200,B&E,2015,April,5,95,Sunday    ,9,2015,April,5,95,Sunday    ,3,Break and Enter,D53,99,Mount Pleasant East (99),-79.3905106,43.7165489,13110
-79.3779221,43.7217369,13846,GO-2015792295,2015-05-09T10:00:00.000Z,2015-05-12T19:30:00.000Z,Other,1430,100,Assault,2015,May,12,132,Tuesday   ,19,2015,May,9,129,Saturday  ,10,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,13872
-79.3592606,43.717308,13898,GO-2015165438,2015-01-27T16:30:00.000Z,2015-01-28T15:30:00.000Z,House,1430,100,Assault,2015,January,28,28,Wednesday ,15,2015,January,27,27,Tuesday   ,16,Assault,D53,56,Leaside-Bennington (56),-79.3592606,43.717308,13924
-79.3845978,43.7235947,4059,GO-2015318343,2014-12-15T02:00:00.000Z,2015-02-23T13:25:00.000Z,House,2120,200,B&E,2015,February,23,54,Monday    ,13,2014,December,15,349,Monday    ,2,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3845978,43.7235947,4766
-79.4039841,43.7188988,94,GO-20141537591,2014-02-15T21:33:00.000Z,2014-02-15T21:33:00.000Z,House,2120,200,B&E,2014,February,15,46,Saturday  ,21,2014,February,15,46,Saturday  ,21,Break and Enter,D53,103,Lawrence Park South (103),-79.4039841,43.7188988,194
-79.3836212,43.720031699999986,311,GO-20141580238,2014-02-22T19:30:00.000Z,2014-02-22T21:29:00.000Z,House,2120,200,B&E,2014,February,22,53,Saturday  ,21,2014,February,22,53,Saturday  ,19,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3836212,43.7200317,312
-79.4015961,43.7219734,356,GO-20141486458,2014-02-07T13:30:00.000Z,2014-02-07T15:51:00.000Z,Commercial,1430,100,Assault,2014,February,7,38,Friday    ,15,2014,February,7,38,Friday    ,13,Assault,D53,103,Lawrence Park South (103),-79.4015961,43.7219734,358
-79.3843079,43.7189102,362,GO-20142009947,2014-05-03T22:31:00.000Z,2014-05-03T22:32:00.000Z,House,2120,200,B&E,2014,May,3,123,Saturday  ,22,2014,May,3,123,Saturday  ,22,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3843079,43.7189102,364
-79.3943558,43.7237091,373,GO-20141629259,2014-02-27T20:00:00.000Z,2014-03-02T23:59:00.000Z,House,2120,200,B&E,2014,March,2,61,Sunday    ,23,2014,February,27,58,Thursday  ,20,Break and Enter,D53,103,Lawrence Park South (103),-79.3943558,43.7237091,375
-79.3988724,43.7220459,449,GO-20141835485,2014-04-05T15:30:00.000Z,2014-04-05T21:39:00.000Z,House,2120,200,B&E,2014,April,5,95,Saturday  ,21,2014,April,5,95,Saturday  ,15,Break and Enter,D53,103,Lawrence Park South (103),-79.3988724,43.7220459,563
-79.3996201,43.7218094,504,GO-20141859927,2014-04-09T19:00:00.000Z,2014-04-09T22:36:00.000Z,House,2120,200,B&E,2014,April,9,99,Wednesday ,22,2014,April,9,99,Wednesday ,19,Break and Enter,D53,103,Lawrence Park South (103),-79.3996201,43.7218094,904
-79.3667526,43.7184677,16225,GO-20143476711,2014-12-12T17:00:00.000Z,2014-12-13T08:43:00.000Z,Commercial,2130,210,Theft Over,2014,December,13,347,Saturday  ,8,2014,December,12,346,Friday    ,17,Theft Over,D53,56,Leaside-Bennington (56),-79.3667526,43.7184677,16040
-79.4012604,43.7194862,1005,GO-20142399403,2014-06-29T12:30:00.000Z,2014-06-30T09:39:00.000Z,Other,2120,200,B&E,2014,June,30,181,Monday    ,9,2014,June,29,180,Sunday    ,12,Break and Enter,D53,103,Lawrence Park South (103),-79.4012604,43.7194862,1111
-79.3779221,43.7217369,5212,GO-20152039121,2015-11-28T01:55:00.000Z,2015-11-28T04:15:00.000Z,Other,1430,100,Assault,2015,November,28,332,Saturday  ,4,2015,November,28,332,Saturday  ,1,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,5261
-79.3645248,43.7174072,5370,GO-20151674148,2015-09-27T10:00:00.000Z,2015-09-28T09:49:00.000Z,House,2120,200,B&E,2015,September,28,271,Monday    ,9,2015,September,27,270,Sunday    ,10,Break and Enter,D53,56,Leaside-Bennington (56),-79.3645248,43.7174072,5837
-79.3740234,43.7169304,15967,GO-20151776035,2015-10-15T10:17:00.000Z,2015-10-15T15:27:00.000Z,House,2120,220,B&E W'Intent,2015,October,15,288,Thursday  ,15,2015,October,15,288,Thursday  ,10,Break and Enter,D53,56,Leaside-Bennington (56),-79.3740234,43.7169304,15182
-79.3630219,43.7158585,15329,GO-2015971318,2015-05-21T16:00:00.000Z,2015-06-10T09:32:00.000Z,Commercial,2130,210,Theft Over,2015,June,10,161,Wednesday ,9,2015,May,21,141,Thursday  ,16,Theft Over,D53,56,Leaside-Bennington (56),-79.3630219,43.7158585,15375
-79.3780899,43.7167206,15850,GO-20151570051,2015-09-10T13:25:00.000Z,2015-09-11T12:14:00.000Z,Apartment,2120,200,B&E,2015,September,11,254,Friday    ,12,2015,September,10,253,Thursday  ,13,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3780899,43.7167206,15511
-79.3779221,43.7217369,15878,GO-20151943405,2015-11-12T06:15:00.000Z,2015-11-12T11:12:00.000Z,Other,1430,100,Assault,2015,November,12,316,Thursday  ,11,2015,November,12,316,Thursday  ,6,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,15539
-79.3887711,43.7237625,12178,GO-20141551185,2014-02-02T15:30:00.000Z,2014-02-18T12:55:00.000Z,House,2120,200,B&E,2014,February,18,49,Tuesday   ,12,2014,February,2,33,Sunday    ,15,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3887711,43.7237625,12080
-79.4002304,43.7154579,12401,GO-20143524900,2014-12-21T02:56:00.000Z,2014-12-21T02:56:00.000Z,Outside,1420,100,Assault With Weapon,2014,December,21,355,Sunday    ,2,2014,December,21,355,Sunday    ,2,Assault,D53,99,Mount Pleasant East (99),-79.4002304,43.7154579,12103
-79.3779221,43.7217369,12751,GO-20143268909,2014-11-09T12:00:00.000Z,2014-11-09T12:26:00.000Z,Other,1430,100,Assault,2014,November,9,313,Sunday    ,12,2014,November,9,313,Sunday    ,12,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,12691
-79.3779221,43.7217369,12752,GO-20143268909,2014-11-09T12:00:00.000Z,2014-11-09T12:26:00.000Z,Other,1430,100,Assault,2014,November,9,313,Sunday    ,12,2014,November,9,313,Sunday    ,12,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,12692
-79.3630219,43.7158585,14532,GO-20142058650,2014-04-20T12:00:00.000Z,2014-05-11T16:11:00.000Z,Other,2130,210,Theft Over,2014,May,11,131,Sunday    ,16,2014,April,20,110,Sunday    ,12,Theft Over,D53,56,Leaside-Bennington (56),-79.3630219,43.7158585,14306
-79.399253799999983,43.7240181,14491,GO-2015599645,2015-04-10T05:45:00.000Z,2015-04-11T17:34:00.000Z,House,2120,200,B&E,2015,April,11,101,Saturday  ,17,2015,April,10,100,Friday    ,5,Break and Enter,D53,103,Lawrence Park South (103),-79.3992538,43.7240181,14477
-79.3634796,43.7170219,14721,GO-20151959001,2015-11-15T00:17:00.000Z,2015-11-15T00:18:00.000Z,House,2120,200,B&E,2015,November,15,319,Sunday    ,0,2015,November,15,319,Sunday    ,0,Break and Enter,D53,56,Leaside-Bennington (56),-79.3634796,43.7170219,14618
-79.363380400000011,43.7167282,14852,GO-20151675139,2015-09-27T23:59:00.000Z,2015-09-28T14:58:00.000Z,House,2120,200,B&E,2015,September,28,271,Monday    ,14,2015,September,27,270,Sunday    ,23,Break and Enter,D53,56,Leaside-Bennington (56),-79.3633804,43.7167282,14644
-79.403572100000019,43.7248459,3204,GO-2015352883,2015-03-01T02:00:00.000Z,2015-03-01T05:29:00.000Z,Apartment,1430,100,Assault,2015,March,1,60,Sunday    ,5,2015,March,1,60,Sunday    ,2,Assault,D32,105,Lawrence Park North (105),-79.4035721,43.7248459,3135
-79.3796234,43.7243309,3399,GO-20142920516,2014-09-16T11:20:00.000Z,2014-09-16T11:45:00.000Z,Other,1430,100,Assault,2014,September,16,259,Tuesday   ,11,2014,September,16,259,Tuesday   ,11,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3796234,43.7243309,3367
-79.370353699999981,43.7143135,3740,GO-20151942793,2015-11-09T09:25:00.000Z,2015-11-12T09:26:00.000Z,Other,1430,100,Assault,2015,November,12,316,Thursday  ,9,2015,November,9,313,Monday    ,9,Assault,D53,56,Leaside-Bennington (56),-79.3703537,43.7143135,3502
-79.3971252,43.7155685,3979,GO-2015637412,2015-04-17T18:10:00.000Z,2015-04-17T19:16:00.000Z,House,2120,200,B&E,2015,April,17,107,Friday    ,19,2015,April,17,107,Friday    ,18,Break and Enter,D53,99,Mount Pleasant East (99),-79.3971252,43.7155685,3913
-79.3939209,43.7247925,10023,GO-20141427894,2014-01-28T16:45:00.000Z,2014-01-29T22:05:00.000Z,House,2120,200,B&E,2014,January,29,29,Wednesday ,22,2014,January,28,28,Tuesday   ,16,Break and Enter,D53,103,Lawrence Park South (103),-79.3939209,43.7247925,10304
-79.4018097,43.7231064,10881,GO-20141697061,2014-03-14T03:17:00.000Z,2014-03-14T03:17:00.000Z,Apartment,1430,100,Assault,2014,March,14,73,Friday    ,3,2014,March,14,73,Friday    ,3,Assault,D53,103,Lawrence Park South (103),-79.4018097,43.7231064,10481
-79.3992844,43.719101,10073,GO-20141468925,2014-02-03T02:00:00.000Z,2014-02-04T18:52:00.000Z,Apartment,2120,210,Unlawfully In Dwelling-House,2014,February,4,35,Tuesday   ,18,2014,February,3,34,Monday    ,2,Break and Enter,D53,103,Lawrence Park South (103),-79.3992844,43.719101,10814
-79.3602753,43.7185898,17059,GO-2015212811,2015-02-05T12:30:00.000Z,2015-02-05T16:44:00.000Z,House,2120,200,B&E,2015,February,5,36,Thursday  ,16,2015,February,5,36,Thursday  ,12,Break and Enter,D53,56,Leaside-Bennington (56),-79.3602753,43.7185898,17063
-79.379715,43.7196388,17644,GO-2015804989,2015-05-14T14:50:00.000Z,2015-05-14T15:47:00.000Z,House,1430,100,Assault,2015,May,14,134,Thursday  ,15,2015,May,14,134,Thursday  ,14,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.379715,43.7196388,17494
-79.3970032,43.7162132,17818,GO-20151978605,2015-11-18T11:18:00.000Z,2015-11-18T11:18:00.000Z,House,1460,100,Assault Peace Officer,2015,November,18,322,Wednesday ,11,2015,November,18,322,Wednesday ,11,Assault,D53,99,Mount Pleasant East (99),-79.3970032,43.7162132,17663
-79.3630219,43.7158585,17440,GO-20142858912,2014-09-06T23:01:00.000Z,2014-09-07T03:14:00.000Z,Outside,1430,100,Assault,2014,September,7,250,Sunday    ,3,2014,September,6,249,Saturday  ,23,Assault,D53,56,Leaside-Bennington (56),-79.3630219,43.7158585,17775
-79.3630219,43.7158585,17441,GO-20142858912,2014-09-06T23:01:00.000Z,2014-09-07T03:14:00.000Z,Outside,1610,200,Robbery - Mugging,2014,September,7,250,Sunday    ,3,2014,September,6,249,Saturday  ,23,Robbery,D53,56,Leaside-Bennington (56),-79.3630219,43.7158585,17776
-79.3630219,43.7158585,17442,GO-20142858912,2014-09-06T23:01:00.000Z,2014-09-07T03:14:00.000Z,Outside,1610,200,Robbery - Mugging,2014,September,7,250,Sunday    ,3,2014,September,6,249,Saturday  ,23,Robbery,D53,56,Leaside-Bennington (56),-79.3630219,43.7158585,17777
-79.391037,43.7202415,8401,GO-20142835002,2014-09-03T12:00:00.000Z,2014-09-03T15:49:00.000Z,House,2120,200,B&E,2014,September,3,246,Wednesday ,15,2014,September,3,246,Wednesday ,12,Break and Enter,D53,103,Lawrence Park South (103),-79.391037,43.7202415,8032
-79.4009476,43.7187538,8830,GO-20142724736,2014-08-17T21:30:00.000Z,2014-08-18T10:55:00.000Z,Commercial,2120,200,B&E,2014,August,18,230,Monday    ,10,2014,August,17,229,Sunday    ,21,Break and Enter,D53,103,Lawrence Park South (103),-79.4009476,43.7187538,8037
-79.3779221,43.7217369,8831,GO-20142724461,2014-08-17T21:20:00.000Z,2014-08-18T06:49:00.000Z,Other,1430,100,Assault,2014,August,18,230,Monday    ,6,2014,August,17,229,Sunday    ,21,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,8038
-79.3819199,43.7241402,8652,GO-20143142182,2014-10-12T12:00:00.000Z,2014-10-20T18:01:00.000Z,House,2120,200,B&E,2014,October,20,293,Monday    ,18,2014,October,12,285,Sunday    ,12,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3819199,43.7241402,8401
-79.4008484,43.718338,21105,GO-201548219,2015-01-09T12:24:00.000Z,2015-01-09T12:24:00.000Z,Apartment,1430,100,Assault,2015,January,9,9,Friday    ,12,2015,January,9,9,Friday    ,12,Assault,D53,103,Lawrence Park South (103),-79.4008484,43.718338,21238
-79.3796234,43.7243309,21745,GO-20143316693,2014-11-14T20:30:00.000Z,2014-11-17T10:41:00.000Z,Other,2120,200,B&E,2014,November,17,321,Monday    ,10,2014,November,14,318,Friday    ,20,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3796234,43.7243309,21401
-79.3779221,43.7217369,21155,GO-2015150113,2015-01-26T10:55:00.000Z,2015-01-26T10:58:00.000Z,Other,1430,100,Assault,2015,January,26,26,Monday    ,10,2015,January,26,26,Monday    ,10,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,21809
-79.403137200000018,43.7167854,27317,GO-20143287580,2014-11-12T08:30:00.000Z,2014-11-12T12:25:00.000Z,House,2120,200,B&E,2014,November,12,316,Wednesday ,12,2014,November,12,316,Wednesday ,8,Break and Enter,D53,103,Lawrence Park South (103),-79.4031372,43.7167854,27572
-79.3978806,43.7242775,27881,GO-2015170494,2015-01-29T16:35:00.000Z,2015-01-29T18:34:00.000Z,House,1430,100,Assault,2015,January,29,29,Thursday  ,18,2015,January,29,29,Thursday  ,16,Assault,D53,103,Lawrence Park South (103),-79.3978806,43.7242775,27637
-79.372818,43.717186,27998,GO-2015521702,2015-03-19T17:00:00.000Z,2015-03-29T09:10:00.000Z,House,2130,210,Theft Over,2015,March,29,88,Sunday    ,9,2015,March,19,78,Thursday  ,17,Theft Over,D53,56,Leaside-Bennington (56),-79.372818,43.717186,27812
-79.3623199,43.7140923,27038,GO-20152240805,2015-12-31T22:33:00.000Z,2015-12-31T22:44:00.000Z,Apartment,1430,100,Assault,2015,December,31,365,Thursday  ,22,2015,December,31,365,Thursday  ,22,Assault,D53,56,Leaside-Bennington (56),-79.3623199,43.7140923,27938
-79.3719101,43.7149429,24289,GO-20143118968,2014-10-17T01:40:00.000Z,2014-10-17T01:52:00.000Z,House,2120,200,B&E,2014,October,17,290,Friday    ,1,2014,October,17,290,Friday    ,1,Break and Enter,D53,56,Leaside-Bennington (56),-79.3719101,43.7149429,24198
-79.3779221,43.7217369,24851,GO-2015187943,2015-02-01T01:00:00.000Z,2015-02-01T14:37:00.000Z,Other,1430,100,Assault,2015,February,1,32,Sunday    ,14,2015,February,1,32,Sunday    ,1,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,24951
-79.3623199,43.7140923,25379,GO-2015904145,2015-05-30T16:15:00.000Z,2015-05-30T16:19:00.000Z,Apartment,1430,100,Assault,2015,May,30,150,Saturday  ,16,2015,May,30,150,Saturday  ,16,Assault,D53,56,Leaside-Bennington (56),-79.3623199,43.7140923,25201
-79.379715,43.7196388,30689,GO-20141282428,2014-01-04T11:45:00.000Z,2014-01-05T11:42:00.000Z,House,2120,200,B&E,2014,January,5,5,Sunday    ,11,2014,January,4,4,Saturday  ,11,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.379715,43.7196388,30503
-79.3959885,43.7229958,30343,GO-2015261087,2015-02-13T11:30:00.000Z,2015-02-13T22:38:00.000Z,House,2120,200,B&E,2015,February,13,44,Friday    ,22,2015,February,13,44,Friday    ,11,Break and Enter,D53,103,Lawrence Park South (103),-79.3959885,43.7229958,30746
-79.370353699999981,43.7143135,30034,GO-20143101863,2014-10-14T12:57:00.000Z,2014-10-14T12:57:00.000Z,Other,1430,100,Assault,2014,October,14,287,Tuesday   ,12,2014,October,14,287,Tuesday   ,12,Assault,D53,56,Leaside-Bennington (56),-79.3703537,43.7143135,30920
-79.370353699999981,43.7143135,30035,GO-20143101863,2014-10-14T12:57:00.000Z,2014-10-14T12:57:00.000Z,Other,1430,100,Assault,2014,October,14,287,Tuesday   ,12,2014,October,14,287,Tuesday   ,12,Assault,D53,56,Leaside-Bennington (56),-79.3703537,43.7143135,30935
-79.370353699999981,43.7143135,30036,GO-20143101863,2014-10-14T12:57:00.000Z,2014-10-14T12:57:00.000Z,Other,1430,100,Assault,2014,October,14,287,Tuesday   ,12,2014,October,14,287,Tuesday   ,12,Assault,D53,56,Leaside-Bennington (56),-79.3703537,43.7143135,30936
-79.3970032,43.7220535,20114,GO-20143362032,2014-11-24T17:32:00.000Z,2014-11-24T17:32:00.000Z,House,2120,200,B&E,2014,November,24,328,Monday    ,17,2014,November,24,328,Monday    ,17,Break and Enter,D53,103,Lawrence Park South (103),-79.3970032,43.7220535,20027
-79.3976898,43.7171631,20379,GO-20142390179,2014-06-28T23:16:00.000Z,2014-06-28T23:20:00.000Z,House,2120,200,B&E,2014,June,28,179,Saturday  ,23,2014,June,28,179,Saturday  ,23,Break and Enter,D53,99,Mount Pleasant East (99),-79.3976898,43.7171631,20549
-79.375656100000015,43.7172012,20218,GO-20143336721,2013-09-30T00:00:00.000Z,2014-11-20T15:46:00.000Z,House,2130,210,Theft Over,2014,November,20,324,Thursday  ,15,2013,September,30,273,Monday    ,0,Theft Over,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3756561,43.7172012,20678
-79.4006653,43.723701499999976,20426,GO-20143142176,2014-10-20T17:38:00.000Z,2014-10-20T18:00:00.000Z,House,2120,200,B&E,2014,October,20,293,Monday    ,18,2014,October,20,293,Monday    ,17,Break and Enter,D53,103,Lawrence Park South (103),-79.4006653,43.7237015,20766
-79.4004822,43.71661,23578,GO-20141489182,2014-02-07T22:28:00.000Z,2014-02-08T00:05:00.000Z,Outside,1430,100,Assault,2014,February,8,39,Saturday  ,0,2014,February,7,38,Friday    ,22,Assault,D53,103,Lawrence Park South (103),-79.4004822,43.71661,23450
-79.3779221,43.7217369,23891,GO-20141622285,2014-03-01T18:03:00.000Z,2014-03-01T18:03:00.000Z,Outside,1610,200,Robbery - Mugging,2014,March,1,60,Saturday  ,18,2014,March,1,60,Saturday  ,18,Robbery,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,23991
-79.4031754,43.7239914,29645,GO-20142022662,2014-05-05T17:30:00.000Z,2014-05-05T23:28:00.000Z,House,2120,200,B&E,2014,May,5,125,Monday    ,23,2014,May,5,125,Monday    ,17,Break and Enter,D53,103,Lawrence Park South (103),-79.4031754,43.7239914,29046
-79.3716202,43.7174606,29130,GO-2015458405,2015-03-18T16:00:00.000Z,2015-03-19T09:37:00.000Z,House,2120,200,B&E,2015,March,19,78,Thursday  ,9,2015,March,18,77,Wednesday ,16,Break and Enter,D53,56,Leaside-Bennington (56),-79.3716202,43.7174606,29482
-79.3996201,43.7218094,29136,GO-20151823948,2015-10-16T17:30:00.000Z,2015-10-23T23:31:00.000Z,House,2120,200,B&E,2015,October,23,296,Friday    ,23,2015,October,16,289,Friday    ,17,Break and Enter,D53,103,Lawrence Park South (103),-79.3996201,43.7218094,29488
-79.3779221,43.7217369,19587,GO-20142197272,2014-06-01T11:30:00.000Z,2014-06-01T14:47:00.000Z,Other,1430,100,Assault,2014,June,1,152,Sunday    ,14,2014,June,1,152,Sunday    ,11,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,19545
-79.3835449,43.720897699999988,18126,GO-2015614571,2015-04-13T09:00:00.000Z,2015-04-14T09:07:00.000Z,House,2120,200,B&E,2015,April,14,104,Tuesday   ,9,2015,April,13,103,Monday    ,9,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3835449,43.7208977,18035
-79.3779221,43.7217369,18129,GO-2015959122,2014-11-01T00:01:00.000Z,2015-06-08T11:39:00.000Z,Apartment,1430,100,Assault,2015,June,8,159,Monday    ,11,2014,November,1,305,Saturday  ,0,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,18038
-79.400444,43.7163773,18942,GO-20141406518,2014-01-25T04:57:00.000Z,2014-01-25T04:57:00.000Z,Commercial,2120,200,B&E,2014,January,25,25,Saturday  ,4,2014,January,25,25,Saturday  ,4,Break and Enter,D53,99,Mount Pleasant East (99),-79.400444,43.7163773,18888
-79.3598251,43.7146072,26540,GO-20142060628,2014-05-11T22:34:00.000Z,2014-05-11T22:34:00.000Z,Commercial,2120,200,B&E,2014,May,11,131,Sunday    ,22,2014,May,11,131,Sunday    ,22,Break and Enter,D53,55,Thorncliffe Park (55),-79.3598251,43.7146072,26155
-79.4031754,43.7239914,26848,GO-20142721818,2014-08-17T18:07:00.000Z,2014-08-17T18:07:00.000Z,Apartment,1430,100,Assault,2014,August,17,229,Sunday    ,18,2014,August,17,229,Sunday    ,18,Assault,D53,103,Lawrence Park South (103),-79.4031754,43.7239914,26766
-79.3970032,43.7162132,2436,GO-20143290411,2014-11-12T10:34:00.000Z,2014-11-12T20:51:00.000Z,House,2120,200,B&E,2014,November,12,316,Wednesday ,20,2014,November,12,316,Wednesday ,10,Break and Enter,D53,99,Mount Pleasant East (99),-79.3970032,43.7162132,2048
-79.3810577,43.7205696,2248,GO-20142934302,2014-09-15T16:45:00.000Z,2014-09-18T12:27:00.000Z,House,2120,200,B&E,2014,September,18,261,Thursday  ,12,2014,September,15,258,Monday    ,16,Break and Enter,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3810577,43.7205696,2262
-79.3779221,43.7217369,11801,GO-20142629514,2014-08-03T13:00:00.000Z,2014-08-03T17:08:00.000Z,House,1430,100,Assault,2014,August,3,215,Sunday    ,17,2014,August,3,215,Sunday    ,13,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,11023
-79.3949432,43.7203979,11573,GO-20142648088,2014-08-06T15:02:00.000Z,2014-08-06T20:50:00.000Z,House,2120,200,B&E,2014,August,6,218,Wednesday ,20,2014,August,6,218,Wednesday ,15,Break and Enter,D53,103,Lawrence Park South (103),-79.3949432,43.7203979,11441
-79.4015961,43.7219734,11721,GO-20141810961,2014-04-01T22:30:00.000Z,2014-04-01T22:51:00.000Z,Outside,1430,100,Assault,2014,April,1,91,Tuesday   ,22,2014,April,1,91,Tuesday   ,22,Assault,D53,103,Lawrence Park South (103),-79.4015961,43.7219734,11536
-79.3718338,43.7179604,11471,GO-20142129546,2014-05-14T19:55:00.000Z,2014-05-22T13:57:00.000Z,Other,1430,100,Assault,2014,May,22,142,Thursday  ,13,2014,May,14,134,Wednesday ,19,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3718338,43.7179604,11648
-79.3740234,43.7169304,39307,GO-20142667103,2014-08-08T08:45:00.000Z,2014-08-09T12:25:00.000Z,Other,2130,210,Theft Over,2014,August,9,221,Saturday  ,12,2014,August,8,220,Friday    ,8,Theft Over,D53,56,Leaside-Bennington (56),-79.3740234,43.7169304,39111
-79.385459899999987,43.7196579,39123,GO-20151515390,2015-09-02T16:00:00.000Z,2015-09-03T08:36:00.000Z,House,1430,100,Assault,2015,September,3,246,Thursday  ,8,2015,September,2,245,Wednesday ,16,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3854599,43.7196579,39152
-79.4013977,43.7209625,39329,GO-2015392152,2015-01-24T22:00:00.000Z,2015-03-07T18:21:00.000Z,Apartment,2130,210,Theft Over,2015,March,7,66,Saturday  ,18,2015,January,24,24,Saturday  ,22,Theft Over,D53,103,Lawrence Park South (103),-79.4013977,43.7209625,39600
-79.3779221,43.7217369,39450,GO-20151307212,2015-07-31T01:45:00.000Z,2015-07-31T01:47:00.000Z,Other,1430,100,Assault,2015,July,31,212,Friday    ,1,2015,July,31,212,Friday    ,1,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3779221,43.7217369,39835
-79.3796234,43.7243309,34791,GO-20142506770,2014-07-16T05:00:00.000Z,2014-07-16T06:50:00.000Z,Other,1430,100,Assault,2014,July,16,197,Wednesday ,6,2014,July,16,197,Wednesday ,5,Assault,D53,41,Bridle Path-Sunnybrook-York Mills (41),-79.3796234,43.7243309,34550
-79.3598251,43.7146072,34235,GO-20151563251,2015-09-10T12:00:00.000Z,2015-09-10T12:03:00.000Z,Outside,1420,100,Assault With Weapon,2015,September,10,253,Thursday  ,12,2015,September,10,253,Thursday  ,12,Assault,D53,55,Thorncliffe Park (55),-79.3598251,43.7146072,34842
